,country,year,fert,pop,life,continent
2964,Costa Rica,1983,3.52,2589932.0,74.66,North America
2965,Costa Rica,1984,3.49,2659772.0,75.04,North America
2966,Costa Rica,1985,3.46,2730231.0,75.37,North America
2967,Costa Rica,1986,3.43,2800986.0,75.66,North America
2968,Costa Rica,1987,3.38,2872214.0,75.9,North America
2969,Costa Rica,1988,3.32,2944560.0,76.14,North America
2970,Costa Rica,1989,3.25,3018953.0,76.37,North America
2971,Costa Rica,1990,3.18,3095994.0,76.6,North America
2972,Costa Rica,1991,3.09,3175654.0,76.5,North America
2973,Costa Rica,1992,3.0,3257463.0,76.6,North America
2974,Costa Rica,1993,2.92,3341005.0,76.6,North America
2975,Costa Rica,1994,2.84,3425692.0,76.7,North America
2976,Costa Rica,1995,2.76,3510925.0,76.8,North America
2977,Costa Rica,1996,2.69,3596733.0,76.8,North America
2978,Costa Rica,1997,2.62,3682725.0,77.0,North America
2979,Costa Rica,1998,2.55,3767369.0,77.2,North America
2980,Costa Rica,1999,2.48,3848725.0,77.5,North America
2981,Costa Rica,2000,2.41,3925450.0,77.7,North America
2982,Costa Rica,2001,2.35,3996800.0,78.0,North America
2983,Costa Rica,2002,2.28,4063208.0,78.2,North America
2984,Costa Rica,2003,2.2,4125970.0,78.4,North America
2985,Costa Rica,2004,2.13,4187039.0,78.7,North America
2986,Costa Rica,2005,2.07,4247843.0,79.0,North America
2987,Costa Rica,2006,2.01,4308790.0,79.3,North America
2988,Costa Rica,2007,1.95,4369465.0,79.6,North America
2989,Costa Rica,2008,1.91,4429506.0,79.8,North America
2990,Costa Rica,2009,1.87,4488261.0,79.8,North America
2991,Costa Rica,2010,1.85,4545273.0,79.8,North America
2992,Costa Rica,2011,1.83,4600487.0,79.9,North America
2993,Costa Rica,2012,1.81,4654148.0,80.0,North America
2994,Costa Rica,2013,1.8,4706433.0,80.1,North America
2995,Costa Rica,2014,1.78,4757606.0,80.2,North America
2996,Costa Rica,2015,1.77,4807850.0,80.3,North America
2997,Croatia,1800,5.75,1227886.0,36.1,Europe
2998,Croatia,1810,5.75,1227886.0,36.1,Europe
2999,Croatia,1820,5.75,1257048.0,36.1,Europe
3000,Croatia,1830,5.75,1342619.0,36.1,Europe
3001,Croatia,1840,5.75,1465995.0,36.1,Europe
3002,Croatia,1850,5.75,1600709.0,36.1,Europe
3003,Croatia,1860,5.75,1747990.0,36.1,Europe
3004,Croatia,1870,5.75,1908823.0,36.1,Europe
3005,Croatia,1880,5.75,2083435.0,36.1,Europe
3006,Croatia,1890,5.31,2273902.0,36.1,Europe
3007,Croatia,1900,5.45,2483124.0,36.1,Europe
3008,Croatia,1910,5.06,2710758.0,36.1,Europe
3009,Croatia,1920,5.31,2959916.0,36.1,Europe
3010,Croatia,1930,4.47,3231909.0,44.15,Europe
3011,Croatia,1940,3.45,3528895.0,52.2,Europe
3012,Croatia,1950,2.95,3850295.0,60.3,Europe
3013,Croatia,1951,2.9,3886222.0,60.57,Europe
3014,Croatia,1952,2.8,3922675.0,61.08,Europe
3015,Croatia,1953,2.71,3959119.0,61.6,Europe
3016,Croatia,1954,2.63,3995136.0,62.1,Europe
3017,Croatia,1955,2.56,4030418.0,62.58,Europe
3018,Croatia,1956,2.5,4064774.0,63.06,Europe
3019,Croatia,1957,2.45,4098126.0,63.52,Europe
3020,Croatia,1958,2.4,4130493.0,63.98,Europe
3021,Croatia,1959,2.37,4161966.0,64.41,Europe
3022,Croatia,1960,2.33,4192634.0,64.85,Europe
3023,Croatia,1961,2.3,4222502.0,65.26,Europe
3024,Croatia,1962,2.27,4251421.0,65.66,Europe
3025,Croatia,1963,2.24,4279058.0,66.05,Europe
3026,Croatia,1964,2.21,4304984.0,66.43,Europe
3027,Croatia,1965,2.18,4328920.0,66.8,Europe
3028,Croatia,1966,2.14,4350815.0,67.16,Europe
3029,Croatia,1967,2.1,4370856.0,67.52,Europe
3030,Croatia,1968,2.07,4389321.0,67.87,Europe
3031,Croatia,1969,2.04,4406607.0,68.22,Europe
3032,Croatia,1970,2.01,4423073.0,68.54,Europe
3033,Croatia,1971,1.99,4438818.0,68.86,Europe
3034,Croatia,1972,1.98,4453985.0,69.14,Europe
3035,Croatia,1973,1.97,4469035.0,69.4,Europe
3036,Croatia,1974,1.98,4484521.0,69.63,Europe
3037,Croatia,1975,1.99,4500868.0,69.83,Europe
3038,Croatia,1976,2.0,4518103.0,70.0,Europe
3039,Croatia,1977,2.01,4536198.0,70.16,Europe
3040,Croatia,1978,2.01,4555413.0,70.3,Europe
3041,Croatia,1979,2.01,4576030.0,70.42,Europe
3042,Croatia,1980,2.0,4598126.0,70.56,Europe
3043,Croatia,1981,1.99,4621418.0,70.71,Europe
3044,Croatia,1982,1.98,4645409.0,70.89,Europe
3045,Croatia,1983,1.96,4669614.0,71.08,Europe
3046,Croatia,1984,1.94,4693432.0,71.31,Europe
3047,Croatia,1985,1.92,4716117.0,71.54,Europe
3048,Croatia,1986,1.89,4737949.0,71.78,Europe
3049,Croatia,1987,1.84,4758152.0,72.0,Europe
3050,Croatia,1988,1.79,4773683.0,72.22,Europe
3051,Croatia,1989,1.73,4780627.0,72.4,Europe
3052,Croatia,1990,1.67,4776374.0,72.6,Europe
3053,Croatia,1991,1.62,4760003.0,71.9,Europe
3054,Croatia,1992,1.57,4732864.0,72.3,Europe
3055,Croatia,1993,1.54,4697536.0,72.9,Europe
3056,Croatia,1994,1.52,4657799.0,73.4,Europe
3057,Croatia,1995,1.52,4616762.0,73.0,Europe
3058,Croatia,1996,1.51,4574853.0,73.4,Europe
3059,Croatia,1997,1.51,4532298.0,73.4,Europe
3060,Croatia,1998,1.49,4491742.0,73.5,Europe
3061,Croatia,1999,1.47,4456298.0,73.8,Europe
3062,Croatia,2000,1.44,4428069.0,74.2,Europe
3063,Croatia,2001,1.42,4408458.0,74.6,Europe
3064,Croatia,2002,1.39,4396765.0,74.9,Europe
3065,Croatia,2003,1.38,4390291.0,75.1,Europe
3066,Croatia,2004,1.37,4385045.0,75.3,Europe
3067,Croatia,2005,1.38,4378056.0,75.7,Europe
3068,Croatia,2006,1.4,4368518.0,75.9,Europe
3069,Croatia,2007,1.41,4357114.0,76.0,Europe
3070,Croatia,2008,1.43,4344151.0,76.2,Europe
3071,Croatia,2009,1.45,4330399.0,76.4,Europe
3072,Croatia,2010,1.47,4316425.0,76.7,Europe
3073,Croatia,2011,1.48,4302073.0,77.1,Europe
3074,Croatia,2012,1.49,4287015.0,77.4,Europe
3075,Croatia,2013,1.5,4271497.0,77.6,Europe
3076,Croatia,2014,1.51,4255853.0,77.8,Europe
3077,Croatia,2015,1.52,4240317.0,77.8,Europe
3078,Cuba,1800,5.78,345043.0,32.2,North America
3079,Cuba,1810,5.78,470176.0,33.64,North America
3080,Cuba,1820,5.78,607664.0,35.04,North America
3081,Cuba,1830,5.78,772812.0,35.74,North America
3082,Cuba,1840,5.78,975565.0,36.48,North America
3083,Cuba,1850,5.78,1181650.0,36.26,North America
3084,Cuba,1860,5.78,1324000.0,36.24,North America
3085,Cuba,1870,5.78,1424672.0,29.66,North America
3086,Cuba,1880,5.78,1555081.0,36.84,North America
3087,Cuba,1890,5.78,1658274.0,39.54,North America
3088,Cuba,1900,4.55,1762227.0,33.11,North America
3089,Cuba,1910,5.81,2268558.0,35.22,North America
3090,Cuba,1920,5.67,3067116.0,37.38,North America
3091,Cuba,1930,4.61,3918827.0,41.5,North America
3092,Cuba,1940,4.13,4672303.0,47.47,North America
3093,Cuba,1950,4.76,5919997.0,58.24,North America
3094,Cuba,1951,4.56,6051290.0,58.53,North America
3095,Cuba,1952,4.22,6180031.0,59.12,North America
3096,Cuba,1953,3.96,6304524.0,59.71,North America
3097,Cuba,1954,3.78,6424173.0,60.29,North America
3098,Cuba,1955,3.68,6539470.0,60.89,North America
3099,Cuba,1956,3.67,6652086.0,61.48,North America
3100,Cuba,1957,3.72,6764787.0,62.07,North America
3101,Cuba,1958,3.84,6881209.0,62.66,North America
3102,Cuba,1959,4.0,7005486.0,63.25,North America
3103,Cuba,1960,4.18,7141129.0,63.85,North America
3104,Cuba,1961,4.36,7289828.0,64.47,North America
3105,Cuba,1962,4.51,7450404.0,65.09,North America
3106,Cuba,1963,4.61,7618359.0,65.71,North America
3107,Cuba,1964,4.64,7787149.0,66.35,North America
3108,Cuba,1965,4.62,7951928.0,66.99,North America
3109,Cuba,1966,4.54,8110428.0,67.6,North America
3110,Cuba,1967,4.43,8263547.0,68.2,North America
3111,Cuba,1968,4.31,8413329.0,68.78,North America
3112,Cuba,1969,4.18,8563191.0,69.32,North America
3113,Cuba,1970,4.03,8715123.0,69.84,North America
3114,Cuba,1971,3.86,8869961.0,70.34,North America
3115,Cuba,1972,3.65,9025299.0,70.82,North America
3116,Cuba,1973,3.4,9176051.0,71.29,North America
3117,Cuba,1974,3.13,9315371.0,71.74,North America
3118,Cuba,1975,2.84,9438445.0,72.18,North America
3119,Cuba,1976,2.57,9544268.0,72.59,North America
3120,Cuba,1977,2.33,9634677.0,72.96,North America
3121,Cuba,1978,2.13,9711393.0,73.3,North America
3122,Cuba,1979,1.99,9777287.0,73.59,North America
3123,Cuba,1980,1.89,9835177.0,73.84,North America
3124,Cuba,1981,1.84,9884219.0,74.05,North America
3125,Cuba,1982,1.83,9925618.0,74.22,North America
3126,Cuba,1983,1.83,9966733.0,74.36,North America
3127,Cuba,1984,1.83,10017061.0,74.48,North America
3128,Cuba,1985,1.84,10082990.0,74.57,North America
3129,Cuba,1986,1.84,10167998.0,74.62,North America
3130,Cuba,1987,1.83,10269276.0,74.65,North America
3131,Cuba,1988,1.81,10379080.0,74.67,North America
3132,Cuba,1989,1.79,10486110.0,74.67,North America
3133,Cuba,1990,1.75,10582082.0,74.7,North America
3134,Cuba,1991,1.72,10664577.0,74.8,North America
3135,Cuba,1992,1.68,10735775.0,74.7,North America
3136,Cuba,1993,1.65,10797556.0,74.7,North America
3137,Cuba,1994,1.63,10853435.0,74.8,North America
3138,Cuba,1995,1.61,10906048.0,75.0,North America
3139,Cuba,1996,1.61,10955372.0,75.2,North America
3140,Cuba,1997,1.61,11000431.0,75.4,North America
3141,Cuba,1998,1.62,11041893.0,75.6,North America
3142,Cuba,1999,1.62,11080506.0,75.8,North America
3143,Cuba,2000,1.63,11116787.0,76.2,North America
3144,Cuba,2001,1.63,11151472.0,76.4,North America
3145,Cuba,2002,1.62,11184540.0,76.8,North America
3146,Cuba,2003,1.61,11214837.0,76.9,North America
3147,Cuba,2004,1.59,11240680.0,77.0,North America
3148,Cuba,2005,1.57,11261052.0,77.1,North America
3149,Cuba,2006,1.55,11275199.0,77.3,North America
3150,Cuba,2007,1.52,11284043.0,77.5,North America
3151,Cuba,2008,1.5,11290239.0,77.6,North America
3152,Cuba,2009,1.48,11297442.0,77.7,North America
3153,Cuba,2010,1.47,11308133.0,77.8,North America
3154,Cuba,2011,1.46,11323570.0,77.9,North America
3155,Cuba,2012,1.45,11342631.0,78.0,North America
3156,Cuba,2013,1.45,11362505.0,78.0,North America
3157,Cuba,2014,1.45,11379111.0,78.1,North America
3158,Cuba,2015,1.45,11389562.0,78.2,North America
3159,Cyprus,1800,6.03,184392.0,38.5,Europe
3160,Cyprus,1810,6.03,184590.0,38.5,Europe
3161,Cyprus,1820,6.03,184788.0,38.5,Europe
3162,Cyprus,1830,6.03,184986.0,38.5,Europe
3163,Cyprus,1840,6.03,185184.0,38.51,Europe
3164,Cyprus,1850,6.03,185383.0,38.51,Europe
3165,Cyprus,1860,6.03,185677.0,38.51,Europe
3166,Cyprus,1870,6.03,185971.0,38.51,Europe
3167,Cyprus,1880,5.66,189916.0,38.51,Europe
3168,Cyprus,1890,4.92,207321.0,38.51,Europe
3169,Cyprus,1900,4.17,235257.0,41.76,Europe
3170,Cyprus,1910,4.3,270836.0,46.23,Europe
3171,Cyprus,1920,4.01,308148.0,47.96,Europe
3172,Cyprus,1930,4.3,345296.0,48.46,Europe
3173,Cyprus,1940,4.44,407453.0,50.96,Europe
3174,Cyprus,1950,3.85,494014.0,65.89,Europe
3175,Cyprus,1951,3.81,500378.0,66.13,Europe
3176,Cyprus,1952,3.73,506627.0,66.58,Europe
3177,Cyprus,1953,3.66,513435.0,67.03,Europe
3178,Cyprus,1954,3.61,521187.0,67.45,Europe
3179,Cyprus,1955,3.57,529971.0,67.87,Europe
3180,Cyprus,1956,3.55,539566.0,68.26,Europe
3181,Cyprus,1957,3.53,549459.0,68.65,Europe
3182,Cyprus,1958,3.52,558895.0,69.01,Europe
3183,Cyprus,1959,3.51,566977.0,69.38,Europe
3184,Cyprus,1960,3.5,572929.0,69.72,Europe
3185,Cyprus,1961,3.47,576395.0,70.06,Europe
3186,Cyprus,1962,3.42,577691.0,70.38,Europe
3187,Cyprus,1963,3.35,577912.0,70.71,Europe
3188,Cyprus,1964,3.25,578629.0,71.02,Europe
3189,Cyprus,1965,3.13,580971.0,71.33,Europe
3190,Cyprus,1966,3.01,585311.0,71.62,Europe
3191,Cyprus,1967,2.89,591304.0,71.92,Europe
3192,Cyprus,1968,2.78,598491.0,72.19,Europe
3193,Cyprus,1969,2.69,606117.0,72.47,Europe
3194,Cyprus,1970,2.61,613619.0,72.73,Europe
3195,Cyprus,1971,2.55,620860.0,72.99,Europe
3196,Cyprus,1972,2.49,628000.0,73.23,Europe
3197,Cyprus,1973,2.44,635109.0,73.47,Europe
3198,Cyprus,1974,2.39,642335.0,73.7,Europe
3199,Cyprus,1975,2.35,649755.0,73.93,Europe
3200,Cyprus,1976,2.32,657526.0,74.15,Europe
3201,Cyprus,1977,2.31,665528.0,74.37,Europe
3202,Cyprus,1978,2.31,673252.0,74.58,Europe
3203,Cyprus,1979,2.33,680013.0,74.79,Europe
3204,Cyprus,1980,2.35,685406.0,74.99,Europe
3205,Cyprus,1981,2.39,689173.0,75.19,Europe
3206,Cyprus,1982,2.42,691711.0,75.38,Europe
3207,Cyprus,1983,2.44,694074.0,75.58,Europe
3208,Cyprus,1984,2.45,697717.0,75.76,Europe
3209,Cyprus,1985,2.46,703693.0,75.95,Europe
3210,Cyprus,1986,2.46,712340.0,76.12,Europe
3211,Cyprus,1987,2.45,723380.0,76.3,Europe
3212,Cyprus,1988,2.44,736477.0,76.47,Europe
3213,Cyprus,1989,2.43,751047.0,76.64,Europe
3214,Cyprus,1990,2.41,766611.0,76.8,Europe
3215,Cyprus,1991,2.38,783138.0,76.4,Europe
3216,Cyprus,1992,2.34,800660.0,76.7,Europe
3217,Cyprus,1993,2.28,818814.0,76.8,Europe
3218,Cyprus,1994,2.21,837166.0,76.4,Europe
3219,Cyprus,1995,2.12,855389.0,76.7,Europe
3220,Cyprus,1996,2.04,873246.0,77.1,Europe
3221,Cyprus,1997,1.95,890733.0,77.1,Europe
3222,Cyprus,1998,1.86,908040.0,77.1,Europe
3223,Cyprus,1999,1.78,925491.0,77.5,Europe
3224,Cyprus,2000,1.71,943287.0,77.7,Europe
3225,Cyprus,2001,1.66,961482.0,78.5,Europe
3226,Cyprus,2002,1.61,979883.0,78.7,Europe
3227,Cyprus,2003,1.58,998150.0,79.0,Europe
3228,Cyprus,2004,1.55,1015827.0,79.1,Europe
3229,Cyprus,2005,1.53,1032586.0,79.0,Europe
3230,Cyprus,2006,1.51,1048293.0,79.5,Europe
3231,Cyprus,2007,1.5,1063040.0,79.8,Europe
3232,Cyprus,2008,1.49,1077010.0,80.0,Europe
3233,Cyprus,2009,1.49,1090486.0,80.3,Europe
3234,Cyprus,2010,1.48,1103685.0,80.6,Europe
3235,Cyprus,2011,1.47,1116644.0,81.1,Europe
3236,Cyprus,2012,1.47,1129303.0,81.5,Europe
3237,Cyprus,2013,1.46,1141652.0,81.7,Europe
3238,Cyprus,2014,1.46,1153658.0,81.7,Europe
3239,Cyprus,2015,1.46,1165300.0,81.8,Europe
3240,Czech Republic,1800,5.33,5516349.0,34.95,Europe
3241,Czech Republic,1810,5.25,5516349.0,34.95,Europe
3242,Czech Republic,1820,5.18,5569896.0,34.95,Europe
3243,Czech Republic,1830,5.14,5723332.0,34.95,Europe
3244,Czech Republic,1840,5.14,5936625.0,34.95,Europe
3245,Czech Republic,1850,5.15,6157866.0,34.95,Europe
3246,Czech Republic,1860,5.07,6388450.0,34.95,Europe
3247,Czech Republic,1870,5.14,6627668.0,34.95,Europe
3248,Czech Republic,1880,5.06,6875261.0,34.97,Europe
3249,Czech Republic,1890,4.92,7132039.0,34.99,Europe
3250,Czech Republic,1900,4.85,7399101.0,40.27,Europe
3251,Czech Republic,1910,4.03,7675752.0,44.31,Europe
3252,Czech Republic,1920,2.96,7962646.0,49.93,Europe
3253,Czech Republic,1930,2.15,8259391.0,55.55,Europe
3254,Czech Republic,1940,2.21,8567195.0,59.0,Europe
3255,Czech Republic,1950,2.85,8902619.0,64.49,Europe
3256,Czech Republic,1951,2.8,9005036.0,65.32,Europe
3257,Czech Republic,1952,2.71,9106227.0,66.94,Europe
3258,Czech Republic,1953,2.63,9200240.0,67.64,Europe
3259,Czech Republic,1954,2.56,9283156.0,68.14,Europe
3260,Czech Republic,1955,2.5,9353086.0,69.06,Europe
3261,Czech Republic,1956,2.45,9410282.0,69.47,Europe
3262,Czech Republic,1957,2.4,9457027.0,69.14,Europe
3263,Czech Republic,1958,2.37,9497307.0,70.05,Europe
3264,Czech Republic,1959,2.34,9536268.0,70.04,Europe
3265,Czech Republic,1960,2.3,9578587.0,70.58,Europe
3266,Czech Republic,1961,2.27,9626727.0,70.77,Europe
3267,Czech Republic,1962,2.23,9679416.0,70.04,Europe
3268,Czech Republic,1963,2.18,9730996.0,70.56,Europe
3269,Czech Republic,1964,2.12,9773266.0,70.73,Europe
3270,Czech Republic,1965,2.07,9800931.0,70.43,Europe
3271,Czech Republic,1966,2.03,9811540.0,70.65,Europe
3272,Czech Republic,1967,2.0,9808728.0,70.55,Europe
3273,Czech Republic,1968,1.99,9800665.0,70.11,Europe
3274,Czech Republic,1969,2.01,9798793.0,69.62,Europe
3275,Czech Republic,1970,2.05,9811291.0,69.72,Europe
3276,Czech Republic,1971,2.1,9840280.0,69.96,Europe
3277,Czech Republic,1972,2.15,9882993.0,70.49,Europe
3278,Czech Republic,1973,2.21,9936604.0,70.33,Europe
3279,Czech Republic,1974,2.26,9996356.0,70.42,Europe
3280,Czech Republic,1975,2.29,10058165.0,70.77,Europe
3281,Czech Republic,1976,2.31,10122450.0,70.88,Europe
3282,Czech Republic,1977,2.3,10188839.0,70.94,Europe
3283,Czech Republic,1978,2.28,10251436.0,71.02,Europe
3284,Czech Republic,1979,2.23,10302778.0,71.13,Europe
3285,Czech Republic,1980,2.18,10337827.0,70.67,Europe
3286,Czech Republic,1981,2.12,10353750.0,71.11,Europe
3287,Czech Republic,1982,2.07,10352607.0,71.22,Europe
3288,Czech Republic,1983,2.02,10340397.0,71.0,Europe
3289,Czech Republic,1984,1.99,10325923.0,71.26,Europe
3290,Czech Republic,1985,1.97,10315676.0,71.48,Europe
3291,Czech Republic,1986,1.95,10311350.0,71.42,Europe
3292,Czech Republic,1987,1.93,10311293.0,71.87,Europe
3293,Czech Republic,1988,1.91,10314591.0,72.08,Europe
3294,Czech Republic,1989,1.87,10319255.0,72.13,Europe
3295,Czech Republic,1990,1.82,10323701.0,71.8,Europe
3296,Czech Republic,1991,1.76,10328440.0,72.0,Europe
3297,Czech Republic,1992,1.68,10333930.0,72.3,Europe
3298,Czech Republic,1993,1.59,10338381.0,72.7,Europe
3299,Czech Republic,1994,1.49,10339439.0,73.0,Europe
3300,Czech Republic,1995,1.39,10335556.0,73.4,Europe
3301,Czech Republic,1996,1.31,10326682.0,73.8,Europe
3302,Czech Republic,1997,1.23,10313836.0,74.2,Europe
3303,Czech Republic,1998,1.18,10297977.0,74.5,Europe
3304,Czech Republic,1999,1.14,10280525.0,74.7,Europe
3305,Czech Republic,2000,1.13,10263010.0,75.0,Europe
3306,Czech Republic,2001,1.14,10244261.0,75.3,Europe
3307,Czech Republic,2002,1.17,10225198.0,75.4,Europe
3308,Czech Republic,2003,1.2,10211846.0,75.6,Europe
3309,Czech Republic,2004,1.25,10212088.0,75.9,Europe
3310,Czech Republic,2005,1.3,10230877.0,76.2,Europe
3311,Czech Republic,2006,1.35,10271476.0,76.5,Europe
3312,Czech Republic,2007,1.39,10330487.0,76.8,Europe
3313,Czech Republic,2008,1.43,10397984.0,77.1,Europe
3314,Czech Republic,2009,1.47,10460022.0,77.3,Europe
3315,Czech Republic,2010,1.5,10506617.0,77.5,Europe
3316,Czech Republic,2011,1.53,10533985.0,77.8,Europe
3317,Czech Republic,2012,1.55,10545161.0,78.1,Europe
3318,Czech Republic,2013,1.57,10545314.0,78.3,Europe
3319,Czech Republic,2014,1.58,10542666.0,78.6,Europe
3320,Czech Republic,2015,1.6,10543186.0,78.8,Europe
3321,Denmark,1800,4.04,1062514.0,37.41,Europe
3322,Denmark,1810,4.09,1108146.0,41.71,Europe
3323,Denmark,1820,4.18,1177749.0,43.14,Europe
3324,Denmark,1830,3.9,1264714.0,34.11,Europe
3325,Denmark,1840,4.1,1368238.0,41.06,Europe
3326,Denmark,1850,4.24,1511190.0,43.5,Europe
3327,Denmark,1860,4.4,1694397.0,45.11,Europe
3328,Denmark,1870,4.1,1887120.0,46.06,Europe
3329,Denmark,1880,4.28,2081766.0,44.86,Europe
3330,Denmark,1890,4.11,2291557.0,47.3,Europe
3331,Denmark,1900,4.07,2557581.0,51.95,Europe
3332,Denmark,1910,3.67,2880479.0,58.09,Europe
3333,Denmark,1920,3.29,3242599.0,57.55,Europe
3334,Denmark,1930,2.3,3542561.0,62.31,Europe
3335,Denmark,1940,2.22,3832859.0,66.27,Europe
3336,Denmark,1950,2.58,4268270.0,70.37,Europe
3337,Denmark,1951,2.5,4308324.0,70.97,Europe
3338,Denmark,1952,2.54,4345218.0,70.82,Europe
3339,Denmark,1953,2.6,4379141.0,71.2,Europe
3340,Denmark,1954,2.54,4410435.0,71.4,Europe
3341,Denmark,1955,2.58,4439594.0,71.97,Europe
3342,Denmark,1956,2.59,4467279.0,72.11,Europe
3343,Denmark,1957,2.56,4494306.0,71.87,Europe
3344,Denmark,1958,2.54,4521598.0,72.3,Europe
3345,Denmark,1959,2.49,4550129.0,72.29,Europe
3346,Denmark,1960,2.54,4580708.0,72.28,Europe
3347,Denmark,1961,2.55,4613769.0,72.55,Europe
3348,Denmark,1962,2.54,4649179.0,72.43,Europe
3349,Denmark,1963,2.64,4686155.0,72.52,Europe
3350,Denmark,1964,2.6,4723496.0,72.61,Europe
3351,Denmark,1965,2.61,4760262.0,72.49,Europe
3352,Denmark,1966,2.62,4796157.0,72.57,Europe
3353,Denmark,1967,2.35,4831242.0,73.06,Europe
3354,Denmark,1968,2.12,4865343.0,73.27,Europe
3355,Denmark,1969,2.0,4898350.0,73.36,Europe
3356,Denmark,1970,1.95,4930118.0,73.49,Europe
3357,Denmark,1971,2.04,4960476.0,73.55,Europe
3358,Denmark,1972,2.03,4989146.0,73.59,Europe
3359,Denmark,1973,1.92,5015766.0,73.83,Europe
3360,Denmark,1974,1.9,5039920.0,73.96,Europe
3361,Denmark,1975,1.92,5061289.0,74.24,Europe
3362,Denmark,1976,1.75,5079962.0,73.91,Europe
3363,Denmark,1977,1.66,5095956.0,74.82,Europe
3364,Denmark,1978,1.67,5108836.0,74.59,Europe
3365,Denmark,1979,1.6,5118065.0,74.41,Europe
3366,Denmark,1980,1.55,5123435.0,74.3,Europe
3367,Denmark,1981,1.44,5124807.0,74.44,Europe
3368,Denmark,1982,1.43,5122810.0,74.78,Europe
3369,Denmark,1983,1.38,5118966.0,74.65,Europe
3370,Denmark,1984,1.4,5115308.0,74.81,Europe
3371,Denmark,1985,1.45,5113408.0,74.68,Europe
3372,Denmark,1986,1.48,5113767.0,74.86,Europe
3373,Denmark,1987,1.5,5116351.0,74.97,Europe
3374,Denmark,1988,1.56,5121511.0,75.06,Europe
3375,Denmark,1989,1.62,5129472.0,75.1,Europe
3376,Denmark,1990,1.67,5140332.0,75.1,Europe
3377,Denmark,1991,1.68,5154309.0,75.4,Europe
3378,Denmark,1992,1.76,5171304.0,75.4,Europe
3379,Denmark,1993,1.75,5190631.0,75.4,Europe
3380,Denmark,1994,1.81,5211321.0,75.4,Europe
3381,Denmark,1995,1.81,5232582.0,75.6,Europe
3382,Denmark,1996,1.75,5254383.0,75.9,Europe
3383,Denmark,1997,1.75,5276683.0,76.2,Europe
3384,Denmark,1998,1.72,5298680.0,76.7,Europe
3385,Denmark,1999,1.74,5319410.0,76.3,Europe
3386,Denmark,2000,1.77,5338283.0,77.1,Europe
3387,Denmark,2001,1.75,5354704.0,77.2,Europe
3388,Denmark,2002,1.72,5369058.0,77.2,Europe
3389,Denmark,2003,1.76,5382953.0,77.6,Europe
3390,Denmark,2004,1.78,5398645.0,77.8,Europe
3391,Denmark,2005,1.8,5417692.0,78.3,Europe
3392,Denmark,2006,1.85,5440696.0,78.3,Europe
3393,Denmark,2007,1.85,5466988.0,78.4,Europe
3394,Denmark,2008,1.89,5495302.0,78.9,Europe
3395,Denmark,2009,1.84,5523755.0,79.1,Europe
3396,Denmark,2010,1.88,5550959.0,79.4,Europe
3397,Denmark,2011,1.76,5576577.0,79.9,Europe
3398,Denmark,2012,1.73,5600972.0,80.3,Europe
3399,Denmark,2013,1.88,5624293.0,80.3,Europe
3400,Denmark,2014,1.88,5646899.0,80.3,Europe
3401,Denmark,2015,1.89,5669081.0,80.4,Europe
3402,Djibouti,1800,6.3,22848.0,29.9,Africa
3403,Djibouti,1810,6.3,22848.0,29.9,Africa
3404,Djibouti,1820,6.3,23320.0,29.9,Africa
3405,Djibouti,1830,6.3,24698.0,29.9,Africa
3406,Djibouti,1840,6.3,26670.0,29.9,Africa
3407,Djibouti,1850,6.3,28798.0,29.9,Africa
3408,Djibouti,1860,6.3,31072.0,29.9,Africa
3409,Djibouti,1870,6.3,33526.0,29.9,Africa
3410,Djibouti,1880,6.3,36159.0,29.9,Africa
3411,Djibouti,1890,6.3,38998.0,29.9,Africa
3412,Djibouti,1900,6.3,42078.0,29.9,Africa
3413,Djibouti,1910,6.3,45389.0,29.9,Africa
3414,Djibouti,1920,6.3,48984.0,29.9,Africa
3415,Djibouti,1930,6.3,52894.0,29.9,Africa
3416,Djibouti,1940,6.3,57116.0,29.9,Africa
3417,Djibouti,1950,6.3,62001.0,41.24,Africa
3418,Djibouti,1951,6.3,63309.0,41.48,Africa
3419,Djibouti,1952,6.31,64748.0,41.89,Africa
3420,Djibouti,1953,6.31,66273.0,42.31,Africa
3421,Djibouti,1954,6.32,67877.0,42.77,Africa
3422,Djibouti,1955,6.34,69594.0,43.23,Africa
3423,Djibouti,1956,6.35,71498.0,43.71,Africa
3424,Djibouti,1957,6.38,73703.0,44.21,Africa
3425,Djibouti,1958,6.4,76354.0,44.73,Africa
3426,Djibouti,1959,6.43,79617.0,45.24,Africa
3427,Djibouti,1960,6.46,83636.0,45.77,Africa
3428,Djibouti,1961,6.49,88499.0,46.28,Africa
3429,Djibouti,1962,6.53,94200.0,46.79,Africa
3430,Djibouti,1963,6.56,100622.0,47.3,Africa
3431,Djibouti,1964,6.6,107584.0,47.8,Africa
3432,Djibouti,1965,6.63,114963.0,48.33,Africa
3433,Djibouti,1966,6.67,122868.0,48.9,Africa
3434,Djibouti,1967,6.7,131403.0,49.53,Africa
3435,Djibouti,1968,6.74,140461.0,50.23,Africa
3436,Djibouti,1969,6.77,149891.0,50.99,Africa
3437,Djibouti,1970,6.8,159667.0,51.75,Africa
3438,Djibouti,1971,6.83,169370.0,52.51,Africa
3439,Djibouti,1972,6.84,179212.0,53.2,Africa
3440,Djibouti,1973,6.83,190536.0,53.83,Africa
3441,Djibouti,1974,6.82,205157.0,54.38,Africa
